Product_ID,Supplier,Material_Name,Clean_Search_Name,CAS_Number,Remediation_Status,Canonical_Name,Verified_CAS,PubChem_Link,Price_USD/g,Is_Dilution,Active_Material,Solvent,Active_%,Notes
4VV16856,PerfumersWorld,Isobutavan from PerfumersWorld,isobutavan,20665-85-4,VERIFIED_MATCH,Vanillin isobutyrate,20665-85-4,https://pubchem.ncbi.nlm.nih.gov/compound/539829,0.4600,FALSE,,,,
9UP00247,PerfumersWorld,Isobutyl Quinoline from PerfumersWorld,isobutyl quinoline,65442-31-1,VERIFIED_MATCH,(Isobutyl)quinoline,65442-31-1,https://pubchem.ncbi.nlm.nih.gov/compound/74005,1.8000,FALSE,,,,
5UP07523,PerfumersWorld,Isobutyl Quinoline 10% in DPG from PerfumersWorld,isobutyl quinoline,"65442-31-1|0.1
25265-71-8|0.9",FIXED_FROM_AUDIT,(Isobutyl)quinoline,1333-58-0,https://pubchem.ncbi.nlm.nih.gov/compound/74005,0.2000,TRUE,Isobutyl Quinoline from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
4DF13384,PerfumersWorld,Isobutyric Acid from PerfumersWorld,isobutyric acid,79-31-2,VERIFIED_MATCH,Isobutyric Acid,79-31-2,https://pubchem.ncbi.nlm.nih.gov/compound/6590,0.4400,FALSE,,,,
5DF14120,PerfumersWorld,Isobutyric Acid 10% in DPG from PerfumersWorld,isobutyric acid,"79-31-2|0.1
25265-71-8|0.9",VERIFIED_MATCH,Isobutyric Acid,79-31-2,https://pubchem.ncbi.nlm.nih.gov/compound/6590,0.2200,TRUE,Isobutyric Acid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
4CA03618,PerfumersWorld,Isocyclocitral from PerfumersWorld,isocyclocitral,1335-66-6,VERIFIED_MATCH,Isocyclocitral,1335-66-6,https://pubchem.ncbi.nlm.nih.gov/compound/16204527,0.7700,FALSE,,,,
3SP00250,PerfumersWorld,Isoeugenol from PerfumersWorld,isoeugenol,97-54-1,VERIFIED_MATCH,Isoeugenol,97-54-1,https://pubchem.ncbi.nlm.nih.gov/compound/853433,0.3000,FALSE,,,,
3WY14446,PerfumersWorld,Isolongifolanone from PerfumersWorld,isolongifolanone,14727-47-0,VERIFIED,Isolongifolanone,14727-47-0,https://pubchem.ncbi.nlm.nih.gov/compound/21116680,0.4200,FALSE,,,,
3LH00252,PerfumersWorld,Isononyl Acetate from PerfumersWorld,isononyl acetate,58430-94-7,VERIFIED_MATCH,"3,5,5-Trimethylhexyl acetate",58430-94-7,https://pubchem.ncbi.nlm.nih.gov/compound/42745,0.1200,FALSE,,,,
3GS16129,PerfumersWorld,Ivybase from PerfumersWorld,ivybase,Mixture,VERIFIED,,,,0.5200,FALSE,,,,
6JN18016,PerfumersWorld,J-JASMIN F-TEC from PerfumersWorld,j-jasmin,Mixture (Perfume Base),VERIFIED,,,,0.1600,FALSE,,,,
6JN08956,PerfumersWorld,J-Jasmine Fleuressence from PerfumersWorld,j-jasmine,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
6JN19189,PerfumersWorld,JASMIN ABS F-TEC from PerfumersWorld,jasmin abs,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6JL18251,PerfumersWorld,JASMIN FRUIT F-TEC from PerfumersWorld,jasmin fruit,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
3JF07351,PerfumersWorld,Jasmin Lactone from PerfumersWorld,jasmin lactone,34686-71-0,FIXED_FROM_AUDIT,,34686-71-0,https://pubchem.ncbi.nlm.nih.gov/compound/118178,5.8000,FALSE,,,,
8JN00254,PerfumersWorld,Jasmine Absolute from PerfumersWorld,jasmine absolute,8022-96-6,NATURAL_MIXTURE,,8022-96-6,,18.5000,FALSE,,,,
5JN08464,PerfumersWorld,Jasmine Absolute 10% in DPG from PerfumersWorld,jasmine absolute,"8022-96-6|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8022-96-6,,1.9000,TRUE,Jasmine Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
5JN09617,PerfumersWorld,Jasmine Absolute 10% in Palm Oil Fractionated from PerfumersWorld,jasmine absolute,8022-96-6|0.1,NATURAL_MIXTURE,,8022-96-6,,1.9500,TRUE,Jasmine Absolute from PerfumersWorld,Palm Oil Fractionated from PerfumersWorld,10.00,
6JN07720,PerfumersWorld,Jasmine Absolute Fleuressence from PerfumersWorld,jasmine absolute,Mixture (Perfume Base),NATURAL_MIXTURE,,,,0.2600,FALSE,,,,
6JJ18250,PerfumersWorld,JASMINE PETAL F-TEC from PerfumersWorld,jasmine petal,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6JJ09085,PerfumersWorld,Jasmine Petal Fleuressence from PerfumersWorld,jasmine petal,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
8JN00256,PerfumersWorld,Jasmine Sambac Absolute from PerfumersWorld,jasmine sambac absolute,91770-14-8,NATURAL_MIXTURE,,91770-14-8,,11.0000,FALSE,,,,
5JN08327,PerfumersWorld,Jasmine Sambac Absolute 10% in DPG from PerfumersWorld,jasmine sambac absolute,"91770-14-8|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,91770-14-8,,1.2000,TRUE,Jasmine Sambac Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6JN07707,PerfumersWorld,Jasmine Sambac Blossoms from PerfumersWorld,jasmine sambac blossoms,Mixture (Perfume Base),VERIFIED,,,,0.4500,FALSE,,,,
4WX10027,PerfumersWorld,Javanol from PerfumersWorld,javanol,198404-98-7,DATA_GAP_MANUAL_CHECK,,198404-98-7,,2.1600,FALSE,,,,
3JN00258,PerfumersWorld,Jessemal Jasmonyl from PerfumersWorld,jessemal jasmonyl,18871-14-2,FIXED_FROM_AUDIT,,18871-14-2,https://pubchem.ncbi.nlm.nih.gov/compound/86799,0.2000,FALSE,,,,
7SL24626,PerfumersWorld,Jungle Pepper Oil from PerfumersWorld,jungle pepper oil,102242-62-6,NATURAL_MIXTURE,,102242-62-6,,4.1000,FALSE,,,,
7KH00262,PerfumersWorld,Juniper Berry Essential Oil from PerfumersWorld,juniper berry essential oil,8012-91-7,NATURAL_MIXTURE,,8012-91-7,,2.8000,FALSE,,,,
5KH07869,PerfumersWorld,Juniper Berry Essential Oil 10% in DPG from PerfumersWorld,juniper berry essential oil,"8012-91-7|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8012-91-7,,0.3500,TRUE,Juniper Berry Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6KL18017,PerfumersWorld,K-KONIFER F-TEC from PerfumersWorld,k-konifer,Mixture (Perfume Base),VERIFIED,,,,0.1400,FALSE,,,,
6KL11970,PerfumersWorld,K-Konifer Fleuressence from PerfumersWorld,k-konifer,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
4WU16857,PerfumersWorld,Karanal from PerfumersWorld,karanal,117933-89-8,VERIFIED_MATCH,"1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexen-1-yl)-5-methyl-5-(1-methylpropyl)-",117933-89-8,https://pubchem.ncbi.nlm.nih.gov/compound/16070752,0.8700,FALSE,,,,
4WY07089,PerfumersWorld,Kephalis from PerfumersWorld,kephalis,36306-87-3,VERIFIED_MATCH,"4-(1-Ethoxyvinyl)-3,3,5,5-tetramethylcyclohexanone",36306-87-3,https://pubchem.ncbi.nlm.nih.gov/compound/118292,0.5700,FALSE,,,,
7CK24631,PerfumersWorld,Key Lime Oil Egypt from PerfumersWorld,key lime oil egypt,8008-26-2,NATURAL_MIXTURE,,8008-26-2,,0.2500,FALSE,,,,
4WI10591,PerfumersWorld,Koavone from PerfumersWorld,koavone,81786-73-4,VERIFIED_MATCH,"Pentamethylheptenone, (3Z)-",81786-73-4,https://pubchem.ncbi.nlm.nih.gov/compound/20836197,0.1800,FALSE,,,,
4BB00088,PerfumersWorld,L-Carvone from PerfumersWorld,l-carvone,99-49-0,VERIFIED_MATCH,"Carvone, (+-)-",99-49-0,https://pubchem.ncbi.nlm.nih.gov/compound/7439,0.2200,FALSE,,,,
6LL00487,PerfumersWorld,L-Linalool Fleuressence from PerfumersWorld,l-linalool,Mixture (Perfume Base),FIXED_FROM_AUDIT,(-)-Linalool,126-91-0,https://pubchem.ncbi.nlm.nih.gov/compound/443158,0.2000,FALSE,,,,
8UQ08219,PerfumersWorld,Labdanum Absolute from PerfumersWorld,labdanum absolute,8016-26-0,NATURAL_MIXTURE,,8016-26-0,,1.2000,FALSE,,,,
5UQ07791,PerfumersWorld,Labdanum Absolute 10% in DPG from PerfumersWorld,labdanum absolute,"8016-26-0|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8016-26-0,,0.1800,TRUE,Labdanum Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6UH18500,PerfumersWorld,LABDANUM F-TEC from PerfumersWorld,labdanum,Mixture (Perfume Base),VERIFIED,,,,0.3200,FALSE,,,,
6UH09680,PerfumersWorld,Labdanum Fleuressence from PerfumersWorld,labdanum,Mixture (Perfume Base),VERIFIED,,,,0.3200,FALSE,,,,
2UQ00264,PerfumersWorld,Labdanum Resinoid from PerfumersWorld,labdanum resinoid,8016-26-0,NATURAL_MIXTURE,,8016-26-0,,0.6800,FALSE,,,,
5UQ12486,PerfumersWorld,Labdanum Resinoid 10% in DEP from PerfumersWorld,labdanum resinoid,"8016-26-0|0.1
84-66-2|0.9",NATURAL_MIXTURE,,8016-26-0,,0.1200,TRUE,Labdanum Resinoid from PerfumersWorld,Diethyl Phthalate (DEP) from PerfumersWorld,10.00,
5UQ07566,PerfumersWorld,Labdanum Resinoid 10% in DPG from PerfumersWorld,labdanum resinoid,"8016-26-0|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8016-26-0,,0.1200,TRUE,Labdanum Resinoid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6DD18141,PerfumersWorld,LACTONE F-TEC from PerfumersWorld,lactone,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6DD08390,PerfumersWorld,Lactone Fleuressence from PerfumersWorld,lactone,Mixture (Perfume Base),VERIFIED,,,,0.1400,FALSE,,,,
1AA06214,PerfumersWorld,Lauric Acid from PerfumersWorld,lauric acid,143-07-7,VERIFIED_MATCH,Lauric Acid,143-07-7,https://pubchem.ncbi.nlm.nih.gov/compound/3893,0.0900,FALSE,,,,
5AA12488,PerfumersWorld,Lauric Acid 10% in DPG from PerfumersWorld,lauric acid,"143-07-7|0.1
25265-71-8|0.9",VERIFIED_MATCH,Lauric Acid,143-07-7,https://pubchem.ncbi.nlm.nih.gov/compound/3893,0.0600,TRUE,Lauric Acid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
8HY00554,PerfumersWorld,Lavandin Absolute from PerfumersWorld,lavandin absolute,8022-15-9,NATURAL_MIXTURE,,8022-15-9,,1.6000,FALSE,,,,
7HB00265,PerfumersWorld,Lavandin Essential Oil from PerfumersWorld,lavandin essential oil,8022-15-9,NATURAL_MIXTURE,,8022-15-9,,0.2400,FALSE,,,,
7HB07675,PerfumersWorld,Lavandin Grosso Essential Oil from PerfumersWorld,lavandin grosso essential oil,8022-15-9,NATURAL_MIXTURE,,8022-15-9,,0.4600,FALSE,,,,
7HB08129,PerfumersWorld,Lavandin Super from PerfumersWorld,lavandin super,8022-18-2,DATA_GAP_MANUAL_CHECK,,8022-18-2,,0.2000,FALSE,,,,
4HW03807,PerfumersWorld,Lavender Aldehyde from PerfumersWorld,lavender aldehyde,35158-25-9,VERIFIED_MATCH,2-Isopropyl-5-methyl-2-hexenal,35158-25-9,https://pubchem.ncbi.nlm.nih.gov/compound/37066,0.8000,FALSE,,,,
5HW23697,PerfumersWorld,Lavender Aldehyde 10% in DPG from PerfumersWorld,lavender aldehyde,"35158-25-9|0.1
25265-71-8|0.9",VERIFIED_MATCH,2-Isopropyl-5-methyl-2-hexenal,35158-25-9,https://pubchem.ncbi.nlm.nih.gov/compound/37066,0.1500,TRUE,Lavender Aldehyde from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
7HL00267,PerfumersWorld,Lavender Essential Oil from PerfumersWorld,lavender essential oil,8000-28-0,NATURAL_MIXTURE,,8000-28-0,,0.3700,FALSE,,,,
6HL18238,PerfumersWorld,LAVENDER F-TEC from PerfumersWorld,lavender,Mixture (Perfume Base),VERIFIED,,,,0.3000,FALSE,,,,
6HL09061,PerfumersWorld,Lavender Fleuressence from PerfumersWorld,lavender,Mixture (Perfume Base),VERIFIED,,,,0.3000,FALSE,,,,
8HY09000,PerfumersWorld,Lavender Green Absolute from PerfumersWorld,lavender green absolute,8000-28-0,NATURAL_MIXTURE,,8000-28-0,,1.8600,FALSE,,,,
7HB00269,PerfumersWorld,Lavender Spike Essential Oil from PerfumersWorld,lavender spike essential oil,8016-78-2,NATURAL_MIXTURE,,8016-78-2,,0.4500,FALSE,,,,
4GI15439,PerfumersWorld,Leafovert from PerfumersWorld,leafovert,67633-96-9,VERIFIED_MATCH,"Hex-3-en-1-yl methyl carbonate, (3Z)-",67633-96-9,https://pubchem.ncbi.nlm.nih.gov/compound/5365699,0.7400,FALSE,,,,
6UT18496,PerfumersWorld,LEATHER F-TEC from PerfumersWorld,leather,Mixture (Perfume Base),VERIFIED,,,,0.4500,FALSE,,,,
6UT12424,PerfumersWorld,Leather Fleuressence from PerfumersWorld,leather,Mixture (Perfume Base),VERIFIED,,,,0.3700,FALSE,,,,
7CC00271,PerfumersWorld,Lemon Essential Oil from PerfumersWorld,lemon essential oil,84929-31-7,NATURAL_MIXTURE,,84929-31-7,,0.2700,FALSE,,,,
6CC18122,PerfumersWorld,LEMON F-TEC from PerfumersWorld,lemon,Mixture (Perfume Base),VERIFIED,,,,0.1600,FALSE,,,,
7CC24029,PerfumersWorld,Lemon FCF oil Sicilian from PerfumersWorld,lemon fcf oil sicilian,8008-56-8,NATURAL_MIXTURE,,8008-56-8,,0.1800,FALSE,,,,
6CC09059,PerfumersWorld,Lemon Fleuressence from PerfumersWorld,lemon,Mixture (Perfume Base),VERIFIED,,,,0.2400,FALSE,,,,
7CC24027,PerfumersWorld,Lemon Terpeneless oil Sicilian from PerfumersWorld,lemon terpeneless oil sicilian,68648-39-5,NATURAL_MIXTURE,,68648-39-5,,0.4400,FALSE,,,,
7CC24031,PerfumersWorld,Lemon Verdello oil Sicilian from PerfumersWorld,lemon verdello oil sicilian,8008-56-8,NATURAL_MIXTURE,,8008-56-8,,0.1800,FALSE,,,,
7CC00272,PerfumersWorld,Lemongrass Essential Oil from PerfumersWorld,lemongrass essential oil,84238-19-7,NATURAL_MIXTURE,,84238-19-7,,0.2100,FALSE,,,,
3CC06770,PerfumersWorld,Lemonile from PerfumersWorld,lemonile,61792-11-8,FIXED_FROM_AUDIT,,61792-11-8,https://pubchem.ncbi.nlm.nih.gov/compound/112446,0.2000,FALSE,,,,
7SY07764,PerfumersWorld,Lesser Galangal Essential Oil from PerfumersWorld,lesser galangal essential oil,8023-91-4,NATURAL_MIXTURE,,8023-91-4,,0.8500,FALSE,,,,
4GI24147,PerfumersWorld,Liffarome from PerfumersWorld,liffarome,67633-96-9,VERIFIED_MATCH,"Hex-3-en-1-yl methyl carbonate, (3Z)-",67633-96-9,https://pubchem.ncbi.nlm.nih.gov/compound/5365699,0.9500,FALSE,,,,
6FG18210,PerfumersWorld,LIGHT AND AIRY F-TEC from PerfumersWorld,light and airy,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6FG11947,PerfumersWorld,Light and Airy Fleuressence from PerfumersWorld,light and airy,Mixture (Perfume Base),VERIFIED,,,,0.0800,FALSE,,,,
6LJ18322,PerfumersWorld,LIGHT BLENDER F-TEC from PerfumersWorld,light blender,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6LJ09076,PerfumersWorld,Light Blender Fleuressence from PerfumersWorld,light blender,Mixture (Perfume Base),VERIFIED,,,,0.3000,FALSE,,,,
6LL18018,PerfumersWorld,LIGHT CRISP FLORAL F-TEC from PerfumersWorld,light crisp floral,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6LL00278,PerfumersWorld,Light Crisp Floral Fleuressence from PerfumersWorld,light crisp floral,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6GK18228,PerfumersWorld,LILAC F-TEC from PerfumersWorld,lilac,Mixture (Perfume Base),VERIFIED,,,,0.1800,FALSE,,,,
6GK09255,PerfumersWorld,Lilac Fleuressence from PerfumersWorld,lilac,Mixture (Perfume Base),VERIFIED,,,,0.1800,FALSE,,,,
3MA00273,PerfumersWorld,Lilial from PerfumersWorld,lilial,80-54-6,VERIFIED_MATCH,Lilial,80-54-6,https://pubchem.ncbi.nlm.nih.gov/compound/228987,0.1900,FALSE,,,,
6MA20144,PerfumersWorld,Lilial Substitute IFRA from PerfumersWorld,lilial substitute ifra,Mixture (Perfume Base),VERIFIED,,,,0.2100,FALSE,,,,
6NN18625,PerfumersWorld,LILY F-TEC from PerfumersWorld,lily,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6NN09110,PerfumersWorld,Lily Fleuressence from PerfumersWorld,lily,Mixture (Perfume Base),VERIFIED,,,,0.1900,FALSE,,,,
6MA22621,PerfumersWorld,Lilylal ND from PerfumersWorld,lilylal nd,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
6MG18474,PerfumersWorld,Lilyreal IFRA from PerfumersWorld,lilyreal ifra,Mixture (Perfume Base),VERIFIED,,,,0.2300,FALSE,,,,
6MG22777,PerfumersWorld,Lilyreal ND from PerfumersWorld,lilyreal nd,Mixture (Perfume Base),VERIFIED,,,,0.2300,FALSE,,,,
7CK00274,PerfumersWorld,Lime Distilled Essential Oil from PerfumersWorld,lime distilled essential oil,8008-26-2,NATURAL_MIXTURE,,8008-26-2,,0.3300,FALSE,,,,
4CK00275,PerfumersWorld,Lime Oxide from PerfumersWorld,lime oxide,7392-19-0,FIXED_FROM_AUDIT,,7392-19-0,https://pubchem.ncbi.nlm.nih.gov/compound/522514,0.5000,FALSE,,,,
5CK21690,PerfumersWorld,Lime Oxide 10% in TEC from PerfumersWorld,lime oxide,"7392-19-0|0.1
77-93-0|0.9",FIXED_FROM_AUDIT,,7392-19-0,https://pubchem.ncbi.nlm.nih.gov/compound/522514,0.0800,TRUE,Lime Oxide from PerfumersWorld,Triethyl Citrate (TEC) from PerfumersWorld,10.00,
6CK18135,PerfumersWorld,LIME ZEST F-TEC from PerfumersWorld,lime zest,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6CK12391,PerfumersWorld,Lime Zest Tops Fleuressence from PerfumersWorld,lime zest tops,Mixture (Perfume Base),VERIFIED,,,,0.1800,FALSE,,,,
4LL00277,PerfumersWorld,Linalool Oxide from PerfumersWorld,linalool oxide,5989-33-3,VERIFIED_MATCH,"Linalool oxide, cis-",5989-33-3,https://pubchem.ncbi.nlm.nih.gov/compound/6428573,0.6000,FALSE,,,,
3LL00278,PerfumersWorld,Linalool Synthetic from PerfumersWorld,linalool synthetic,78-70-6,FIXED_FROM_AUDIT,,78-70-6,https://pubchem.ncbi.nlm.nih.gov/compound/6549,0.1200,FALSE,,,,
3LF00279,PerfumersWorld,Linalyl Acetate from PerfumersWorld,linalyl acetate,115-95-7,FIXED_FROM_AUDIT,,115-95-7,https://pubchem.ncbi.nlm.nih.gov/compound/8294,0.1000,FALSE,,,,
3LC12899,PerfumersWorld,Linalyl Propionate from PerfumersWorld,linalyl propionate,144-39-8,VERIFIED_MATCH,Linalyl propionate,144-39-8,https://pubchem.ncbi.nlm.nih.gov/compound/61098,0.3200,FALSE,,,,
7CC00280,PerfumersWorld,Litsea Cubeba Essential Oil from PerfumersWorld,litsea cubeba essential oil,68855-99-2,NATURAL_MIXTURE,,68855-99-2,,0.1900,FALSE,,,,
8NN07699,PerfumersWorld,Lotus Absolute from PerfumersWorld,lotus absolute,84696-27-5,NATURAL_MIXTURE,,84696-27-5,,19.0000,FALSE,,,,
5NN13571,PerfumersWorld,Lotus Absolute 1% in DPG from PerfumersWorld,lotus absolute,"84696-27-5|0.01
25265-71-8|0.99",NATURAL_MIXTURE,,84696-27-5,,0.5100,TRUE,Lotus Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,1.00,
5NN12069,PerfumersWorld,Lotus Absolute 10% in DPG from PerfumersWorld,lotus absolute,"84696-27-5|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,84696-27-5,,1.9500,TRUE,Lotus Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
8SW08238,PerfumersWorld,Lovage Roots Oil from PerfumersWorld,lovage roots oil,8016-31-7,NATURAL_MIXTURE,,8016-31-7,,8.8000,FALSE,,,,
3MG00282,PerfumersWorld,Lyral from PerfumersWorld,lyral,31906-04-4,VERIFIED_MATCH,Liral,31906-04-4,https://pubchem.ncbi.nlm.nih.gov/compound/91604,0.2300,FALSE,,,,
6MM18498,PerfumersWorld,M-MUGUET F-TEC from PerfumersWorld,m-muguet,Mixture (Perfume Base),VERIFIED,,,,0.1800,FALSE,,,,
6MM08681,PerfumersWorld,M-Muguet Fleuressence from PerfumersWorld,m-muguet,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
4GL22835,PerfumersWorld,Maceal from PerfumersWorld,maceal,67845-30-1,VERIFIED_MATCH,"Bicyclo[2.2.2]oct-5-ene-2-carboxaldehyde, 6-methyl-8-(1-methylethyl)-",67845-30-1,https://pubchem.ncbi.nlm.nih.gov/compound/106866,0.9900,FALSE,,,,
5GL23703,PerfumersWorld,Maceal 10% in DPG from PerfumersWorld,maceal,"67845-30-1|0.1
25265-71-8|0.9",VERIFIED_MATCH,"Bicyclo[2.2.2]oct-5-ene-2-carboxaldehyde, 6-methyl-8-(1-methylethyl)-",67845-30-1,https://pubchem.ncbi.nlm.nih.gov/compound/106866,0.1500,TRUE,Maceal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6XD18354,PerfumersWorld,MACROCYCLIC F-TEC from PerfumersWorld,macrocyclic,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6XD09426,PerfumersWorld,Macrocyclic Fleuressence from PerfumersWorld,macrocyclic,Mixture (Perfume Base),VERIFIED,,,,0.1900,FALSE,,,,
2XX14556,PerfumersWorld,Macrolide from PerfumersWorld,macrolide,106-02-5,FIXED_FROM_AUDIT,,106-02-5,https://pubchem.ncbi.nlm.nih.gov/compound/235414,1.1200,FALSE,,,,
3MN13569,PerfumersWorld,Magnolan from PerfumersWorld,magnolan,27606-09-3,VERIFIED_MATCH,"Indeno[1,2-d]-1,3-dioxin, 4,4a,5,9b-tetrahydro-2,4-dimethyl-",27606-09-3,https://pubchem.ncbi.nlm.nih.gov/compound/119674,0.6000,FALSE,,,,
6CL18121,PerfumersWorld,MALE FLORAL F-TEC from PerfumersWorld,male floral,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6CL10386,PerfumersWorld,Male Floral Fleuressence from PerfumersWorld,male floral,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
6WC18598,PerfumersWorld,MALE WOODSY F-TEC from PerfumersWorld,male woodsy,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6WC12407,PerfumersWorld,Male Woodsy Fleuressence from PerfumersWorld,male woodsy,Mixture (Perfume Base),VERIFIED,,,,0.2700,FALSE,,,,
1VE00283,PerfumersWorld,Maltol from PerfumersWorld,maltol,118-71-8,VERIFIED_MATCH,Maltol,118-71-8,https://pubchem.ncbi.nlm.nih.gov/compound/8369,0.3200,FALSE,,,,
5VE08421,PerfumersWorld,Maltol 1% in DPG from PerfumersWorld,maltol,"118-71-8|0.01
25265-71-8|0.99",VERIFIED_MATCH,Maltol,118-71-8,https://pubchem.ncbi.nlm.nih.gov/compound/8369,0.0600,TRUE,Maltol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,1.00,
5VE10963,PerfumersWorld,Maltol 5% in DPG from PerfumersWorld,maltol,"118-71-8|0.05
25265-71-8|0.95",VERIFIED_MATCH,Maltol,118-71-8,https://pubchem.ncbi.nlm.nih.gov/compound/8369,0.1000,TRUE,Maltol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,5.00,
7CA00285,PerfumersWorld,Mandarin Essential Oil from PerfumersWorld,mandarin essential oil,8008-31-9,NATURAL_MIXTURE,,8008-31-9,,0.5000,FALSE,,,,
6CA18124,PerfumersWorld,MANDARIN F-TEC from PerfumersWorld,mandarin,Mixture (Perfume Base),VERIFIED,,,,0.1600,FALSE,,,,
6CA09060,PerfumersWorld,Mandarin Fleuressence from PerfumersWorld,mandarin,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6FV18841,PerfumersWorld,MANGO F-TEC from PerfumersWorld,mango,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6FV10907,PerfumersWorld,Mango Fleuressence from PerfumersWorld,mango,Mixture (Perfume Base),VERIFIED,,,,0.1700,FALSE,,,,
7HP07679,PerfumersWorld,Manuka Essential Oil from PerfumersWorld,manuka essential oil,223749-44-8,NATURAL_MIXTURE,,223749-44-8,,3.3000,FALSE,,,,
4FG15438,PerfumersWorld,Manzanate from PerfumersWorld,manzanate,39255-32-8,VERIFIED_MATCH,Ethyl 2-methylpentanoate,39255-32-8,https://pubchem.ncbi.nlm.nih.gov/compound/62902,0.2800,FALSE,,,,
1VE00286,PerfumersWorld,Maple Lactone from PerfumersWorld,maple lactone,80-71-7,VERIFIED_MATCH,2-Hydroxy-3-methyl-2-cyclopenten-1-one,80-71-7,https://pubchem.ncbi.nlm.nih.gov/compound/6660,0.7100,FALSE,,,,
5VE09632,PerfumersWorld,Maple Lactone 10% in DPG from PerfumersWorld,maple lactone,"80-71-7|0.1
25265-71-8|0.9",VERIFIED_MATCH,2-Hydroxy-3-methyl-2-cyclopenten-1-one,80-71-7,https://pubchem.ncbi.nlm.nih.gov/compound/6660,0.1000,TRUE,Maple Lactone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
8HE00557,PerfumersWorld,Mate Absolute from PerfumersWorld,mate absolute,68916-96-1,NATURAL_MIXTURE,,68916-96-1,,8.5000,FALSE,,,,
5HE13845,PerfumersWorld,Mate Absolute 10% in DPG from PerfumersWorld,mate absolute,"68916-96-1|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,68916-96-1,,0.8000,TRUE,Mate Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
3MG11691,PerfumersWorld,Mayol from PerfumersWorld,mayol,5502-75-0,VERIFIED_MATCH,p-Menthan-7-ol,5502-75-0,https://pubchem.ncbi.nlm.nih.gov/compound/83763,0.3500,FALSE,,,,
6GF18175,PerfumersWorld,MELON F-TEC from PerfumersWorld,melon,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6FG08392,PerfumersWorld,Melon Fleuressence from PerfumersWorld,melon,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
4FG00289,PerfumersWorld,Melonal from PerfumersWorld,melonal,106-72-9,VERIFIED_MATCH,"(+-)-2,6-Dimethyl-5-heptenal",106-72-9,https://pubchem.ncbi.nlm.nih.gov/compound/61016,1.0000,FALSE,,,,
